id,carat,cut,color,clarity,depth,table,x,y,z,price
157268,0.9,Very Good,D,SI1,63.3,58.0,6.09,6.12,3.87,4523
101647,1.13,Premium,D,VS2,60.9,59.0,6.69,6.73,4.07,6831
10505,2.03,Premium,I,VS2,61.7,58.0,8.17,8.13,5.03,18215
45639,0.38,Ideal,E,VS2,61.9,55.0,4.63,4.67,2.87,866
76318,1.03,Ideal,E,VS2,60.2,57.0,6.59,6.62,3.98,7093
5810,1.16,Ideal,G,VS1,61.3,57.0,6.8,6.81,4.17,8545
10120,0.31,Ideal,G,VS2,61.0,56.0,4.43,4.38,2.68,689
66495,1.09,Premium,H,SI1,62.2,59.0,6.59,6.54,4.09,4989
57829,0.52,Very Good,E,VS2,62.2,55.0,5.15,5.18,3.21,1613
15446,0.44,Ideal,G,SI1,62.7,56.0,4.81,4.87,3.06,1031
151673,0.33,Ideal,E,VS2,60.8,57.0,4.48,4.46,2.72,928
183286,0.6,Ideal,H,IF,62.1,57.0,5.4,5.44,3.36,2383
12055,1.51,Very Good,G,SI1,61.8,58.0,7.29,7.35,4.52,10046
17994,0.57,Premium,H,SI1,60.3,56.0,5.39,5.32,3.23,1185
139329,0.46,Ideal,G,SI1,62.0,54.0,4.97,4.99,3.09,1027
123274,0.72,Ideal,J,VS2,62.0,57.0,5.72,5.75,3.56,2064
105635,1.0,Very Good,F,SI2,62.5,60.0,6.34,6.31,3.96,4541
83230,0.3,Ideal,D,VS2,61.0,57.0,4.35,4.33,2.66,911
176592,0.3,Premium,D,SI1,62.2,58.0,4.3,4.27,2.67,552
63197,0.57,Ideal,D,VS2,60.8,56.0,5.37,5.4,3.27,1786
126538,2.03,Ideal,H,VS2,59.8,57.0,8.21,8.25,4.91,18659
140419,1.25,Ideal,E,SI1,61.7,56.0,6.89,6.92,4.26,7207
46468,1.57,Fair,I,SI2,66.9,54.0,7.15,7.09,4.7,7162
7428,0.73,Very Good,G,SI1,62.8,58.0,5.72,5.75,3.61,2542
50454,0.51,Ideal,G,VS2,61.8,56.0,5.13,5.17,3.18,1446
28191,2.01,Ideal,I,SI1,62.8,57.0,8.08,8.0,5.06,15522
163917,2.03,Premium,F,SI2,62.8,59.0,7.99,8.07,5.04,17887
181621,0.75,Very Good,E,VS2,61.6,56.0,5.85,5.9,3.61,3664
68464,1.07,Premium,H,VS2,62.1,57.0,6.59,6.54,4.08,4909
95478,0.81,Ideal,I,VS2,61.8,57.0,5.97,5.94,3.68,2724
185141,0.36,Premium,E,VS1,60.3,60.0,4.61,4.64,2.78,805
13788,0.9,Premium,I,SI1,62.1,59.0,6.18,6.14,3.82,3679
13004,0.92,Very Good,G,SI1,62.3,55.0,6.24,6.19,3.87,4484
150983,0.92,Very Good,D,SI1,63.3,58.0,6.18,6.26,3.91,4633
53564,0.71,Ideal,G,VS2,60.9,57.0,5.76,5.81,3.52,2634
90319,0.36,Ideal,D,VS2,62.4,57.0,4.58,4.52,2.83,1094
169510,0.74,Very Good,D,VS2,63.3,57.0,5.71,5.67,3.61,2947
66429,1.5,Premium,I,SI2,61.2,59.0,7.39,7.26,4.49,6171
35550,0.33,Ideal,E,SI2,62.2,56.0,4.44,4.46,2.77,475
160607,1.5,Ideal,E,VS2,62.3,57.0,7.18,7.16,4.48,13719
136347,0.32,Ideal,I,VS2,61.3,56.0,4.41,4.44,2.71,449
81230,1.01,Premium,E,SI1,63.0,58.0,6.35,6.39,4.01,5004
81476,1.15,Premium,F,SI1,62.0,59.0,6.71,6.74,4.17,6212
136589,0.31,Ideal,G,VS2,62.1,54.0,4.34,4.37,2.7,562
36568,0.34,Ideal,G,VS1,62.1,55.0,4.44,4.46,2.76,726
183388,0.9,Very Good,E,SI1,63.5,59.0,6.1,6.15,3.88,3402
67796,0.32,Ideal,G,SI1,61.2,56.0,4.43,4.46,2.72,477
89053,0.91,Ideal,E,SI1,62.6,57.0,6.16,6.23,3.88,3990
188579,1.5,Good,J,SI1,64.0,58.0,7.16,7.23,4.6,7520
187071,0.73,Premium,E,VS2,61.1,59.0,5.8,5.76,3.53,3267
95158,0.72,Very Good,G,SI1,61.8,58.0,5.77,5.8,3.58,2473
82772,1.25,Premium,G,SI1,62.5,58.0,6.88,6.82,4.3,6272
7276,0.3,Ideal,D,SI1,62.4,57.0,4.28,4.31,2.67,608
94811,1.0,Ideal,H,SI2,62.0,57.0,6.41,6.29,3.94,3931
42113,2.51,Ideal,H,SI1,62.6,55.0,8.7,8.65,5.44,18275
188537,1.06,Ideal,G,VS2,61.5,54.0,6.57,6.61,4.06,5806
169253,0.78,Ideal,D,VS2,61.7,55.0,5.87,5.91,3.64,4135
27440,0.41,Ideal,F,VS1,61.3,56.0,4.81,4.85,2.96,1180
149956,0.34,Very Good,E,VS2,62.5,54.0,4.47,4.51,2.81,656
69947,0.7,Ideal,E,VS2,62.0,55.0,5.73,5.76,3.55,2870
17780,1.01,Very Good,G,SI1,60.1,60.0,6.45,6.49,3.89,4508
62253,0.8,Premium,I,VVS2,62.6,58.0,5.87,5.91,3.68,2536
87339,0.33,Ideal,H,VVS1,61.9,55.0,4.46,4.49,2.77,753
145561,0.7,Ideal,H,VS2,61.7,55.0,5.73,5.69,3.52,2415
148282,0.91,Premium,E,VS2,62.2,61.0,6.1,6.14,3.81,4613
158459,0.4,Ideal,E,VS2,61.5,56.0,4.72,4.74,2.91,984
190534,0.75,Premium,E,SI1,59.5,61.0,5.94,5.9,3.52,3024
90577,0.51,Ideal,E,VS2,62.0,56.0,5.09,5.12,3.17,1666
156484,1.52,Premium,F,SI1,60.2,60.0,7.46,7.37,4.47,12361
123253,1.23,Ideal,G,VS1,62.4,56.0,6.83,6.87,4.28,9063
172368,0.73,Ideal,D,VS2,61.3,56.0,5.79,5.84,3.57,3389
10015,0.53,Ideal,G,VVS2,61.4,57.0,5.23,5.26,3.22,1948
170192,0.36,Ideal,D,SI1,61.6,57.0,4.6,4.57,2.82,619
100200,1.03,Very Good,E,SI2,63.5,59.0,6.36,6.33,4.02,4414
39916,1.01,Ideal,G,VS2,61.7,57.0,6.4,6.43,3.96,6133
107045,0.91,Very Good,D,SI1,61.5,60.0,6.24,6.21,3.83,4254
140246,0.62,Very Good,D,VS2,62.9,56.0,5.43,5.46,3.45,2283
191223,0.41,Ideal,G,IF,62.0,56.0,4.79,4.83,2.97,1431
28194,0.25,Ideal,F,VS1,61.7,56.0,4.06,4.07,2.51,438
11645,0.51,Ideal,H,VS1,61.0,56.0,5.18,5.22,3.17,1436
181042,0.7,Premium,D,SI2,61.7,60.0,5.77,5.73,3.53,2646
72385,1.5,Premium,H,SI1,61.1,60.0,7.36,7.33,4.49,10468
159300,1.01,Very Good,F,SI2,59.7,61.0,6.48,6.51,3.88,4416
131371,0.41,Premium,D,SI1,61.0,61.0,4.76,4.7,2.89,1016
135517,0.32,Ideal,G,IF,62.1,55.0,4.41,4.43,2.75,892
123865,0.43,Very Good,H,VS2,62.0,62.0,4.84,4.87,3.01,717
133751,0.71,Premium,D,VS1,61.9,60.0,5.65,5.7,3.51,3501
169967,1.51,Premium,H,VS1,62.6,60.0,7.38,7.3,4.58,11351
155343,1.05,Very Good,F,SI1,61.3,57.0,6.47,6.54,3.99,5557
71919,0.35,Ideal,G,VVS1,61.1,56.0,4.56,4.53,2.79,1116
191545,1.05,Good,F,SI1,60.8,61.0,6.63,6.59,4.02,5898
7845,0.7,Very Good,E,SI1,63.1,57.0,5.61,5.68,3.56,2518
37768,1.18,Premium,I,VS1,59.9,60.0,6.93,6.88,4.12,5615
57640,0.36,Ideal,E,VS1,60.9,57.0,4.6,4.55,2.79,949
54645,1.06,Premium,I,SI1,62.3,56.0,6.58,6.52,4.08,4404
14948,1.57,Ideal,G,VVS2,61.8,54.0,7.47,7.43,4.61,15365
29003,1.51,Good,J,VS2,63.6,60.0,7.27,7.24,4.61,8533
192914,0.72,Good,I,VS1,63.9,60.0,5.66,5.72,3.63,2700
33161,1.01,Premium,H,SI2,58.8,61.0,6.51,6.54,3.83,4406
152897,0.7,Ideal,E,VS2,61.9,55.0,5.69,5.74,3.54,3195
51682,1.21,Ideal,D,VS1,62.1,55.0,6.82,6.87,4.26,15312
58449,0.41,Ideal,H,SI2,62.4,53.0,4.78,4.81,2.99,628
133333,0.51,Ideal,D,VS1,62.9,55.0,5.1,5.09,3.2,1884
125937,1.01,Premium,G,VS2,62.3,57.0,6.43,6.36,3.98,5627
156506,0.32,Ideal,E,VS2,61.7,56.0,4.4,4.43,2.73,702
156884,0.9,Premium,F,SI2,61.2,59.0,6.29,6.26,3.84,3552
66686,0.38,Very Good,E,VVS2,58.9,57.0,4.74,4.77,2.8,917
152361,0.32,Ideal,G,VS1,61.8,55.0,4.41,4.42,2.73,645
56220,0.33,Ideal,D,VS2,62.4,56.0,4.42,4.46,2.77,1002
4263,1.3,Ideal,G,VS2,62.0,56.0,7.07,7.0,4.36,10335
51048,0.4,Ideal,H,VVS2,62.6,54.0,4.73,4.7,2.95,1125
21253,1.5,Ideal,H,I1,62.4,57.0,7.28,7.25,4.54,5880
148234,1.0,Good,D,SI1,62.4,59.0,6.34,6.38,3.97,5946
17574,0.43,Good,G,VVS2,61.3,60.0,4.87,4.9,2.99,1056
66417,0.5,Premium,H,SI2,61.8,58.0,5.07,5.15,3.16,1125
162541,1.0,Very Good,F,SI1,61.3,59.0,6.42,6.45,3.93,4872
184172,1.01,Very Good,F,VS2,61.2,56.0,6.5,6.52,3.98,6208
68036,0.3,Ideal,F,VS1,62.4,57.0,4.3,4.32,2.69,709
179637,0.53,Ideal,E,VS1,61.6,56.0,5.21,5.24,3.21,1983
105736,0.32,Ideal,D,SI1,61.5,55.0,4.41,4.43,2.72,597
11443,0.32,Ideal,E,VVS2,61.5,57.0,4.4,4.43,2.72,909
60972,1.52,Very Good,H,SI1,61.4,58.0,7.39,7.43,4.55,10331
152694,0.42,Premium,E,SI2,60.0,61.0,4.87,4.84,2.92,798
33948,0.57,Ideal,I,SI1,62.0,57.0,5.29,5.32,3.29,1140
168958,1.01,Ideal,F,VS2,62.3,56.0,6.41,6.45,4.01,6957
100291,0.38,Premium,E,VVS2,61.8,58.0,4.61,4.64,2.87,1267
3738,0.32,Good,G,SI1,63.8,58.0,4.35,4.34,2.77,477
57560,0.35,Premium,F,VS2,60.5,59.0,4.51,4.54,2.72,706
154733,1.05,Premium,F,VS1,62.4,58.0,6.51,6.47,4.04,8014
106473,0.71,Ideal,I,VS2,60.9,58.0,5.73,5.78,3.5,2331
19564,0.9,Premium,F,SI2,59.1,61.0,6.21,6.14,3.61,3282
164472,0.3,Premium,I,SI1,61.3,61.0,4.33,4.29,2.64,393
50710,0.77,Premium,F,SI2,62.5,59.0,5.83,5.8,3.63,2298
98841,0.9,Premium,H,VS2,59.7,61.0,6.3,6.26,3.76,3803
51730,0.3,Good,H,VVS2,63.3,56.0,4.33,4.36,2.75,581
145872,0.73,Very Good,I,VS1,63.3,58.0,5.72,5.77,3.62,2333
24323,0.92,Good,D,SI2,63.2,59.0,6.11,6.13,3.87,3843
153409,1.01,Very Good,G,VVS1,62.1,62.0,6.35,6.33,3.94,6670
52377,0.71,Ideal,J,SI1,60.2,57.0,5.76,5.79,3.47,2134
11734,0.7,Ideal,H,VVS1,62.1,55.0,5.66,5.7,3.53,2618
178019,0.54,Ideal,D,SI2,61.2,56.0,5.23,5.26,3.21,1202
131887,0.31,Ideal,D,VS2,61.5,56.0,4.37,4.35,2.68,942
39445,0.3,Ideal,G,VVS2,61.4,57.0,4.31,4.35,2.66,710
1186,0.36,Ideal,F,SI1,61.7,55.0,4.57,4.6,2.83,683
58824,1.25,Ideal,G,VS2,62.3,55.0,6.86,6.91,4.29,6785
50650,0.23,Very Good,E,VVS1,62.8,57.0,3.89,3.92,2.47,448
61758,0.36,Ideal,G,VVS2,61.8,56.0,4.6,4.56,2.83,1049
60371,0.9,Very Good,I,SI1,63.2,59.0,6.1,6.05,3.84,3139
80085,1.7,Ideal,E,SI1,62.3,59.0,7.63,7.67,4.76,15164
84390,0.35,Ideal,E,SI1,61.6,56.0,4.53,4.56,2.81,599
43300,0.72,Very Good,E,SI2,62.5,58.0,5.69,5.71,3.56,2688
164439,0.52,Ideal,G,SI2,62.3,55.0,5.14,5.17,3.21,1151
83494,1.04,Good,E,SI2,59.4,61.0,6.63,6.59,3.93,4132
5034,0.73,Ideal,E,SI1,62.8,57.0,5.77,5.72,3.6,2721
110818,1.5,Premium,E,VS1,60.9,58.0,7.31,7.4,4.49,17197
152985,1.0,Premium,G,SI2,63.0,61.0,6.29,6.34,3.98,3378
157479,0.4,Ideal,F,VS2,62.1,55.0,4.71,4.74,2.94,862
21387,0.31,Ideal,H,IF,61.2,57.0,4.37,4.4,2.68,789
69415,0.54,Ideal,G,VS2,61.9,55.0,5.17,5.23,3.22,1550
167452,1.2,Good,G,VVS2,62.6,58.0,6.72,6.68,4.19,7861
192114,0.41,Ideal,D,VS1,61.8,55.0,4.78,4.76,2.95,1170
80735,0.55,Ideal,E,SI1,60.6,56.0,5.28,5.32,3.21,1668
180324,1.54,Very Good,I,VS1,60.1,59.0,7.51,7.56,4.52,10669
178241,1.05,Ideal,E,VVS2,62.3,57.0,6.49,6.55,4.06,10380
4000,1.04,Good,H,SI1,63.8,58.0,6.36,6.31,4.05,4604
23330,1.52,Premium,D,SI1,61.9,59.0,7.38,7.34,4.55,11726
121338,0.54,Ideal,G,VS2,61.3,56.0,5.23,5.27,3.22,1450
16,1.06,Premium,E,SI2,60.9,59.0,6.61,6.56,4.01,4399
150269,0.71,Ideal,D,VS2,62.0,54.0,5.72,5.77,3.56,3464
93072,1.01,Ideal,F,SI2,62.1,59.0,6.43,6.34,3.96,4374
44192,0.72,Ideal,F,SI1,61.6,54.0,5.76,5.79,3.56,2369
96621,0.3,Ideal,E,VVS1,61.9,56.0,4.28,4.32,2.66,865
53083,0.52,Ideal,G,IF,62.2,54.0,5.14,5.19,3.2,2042
117646,1.16,Ideal,I,SI1,62.8,57.0,6.69,6.74,4.21,5820
41790,1.01,Premium,F,SI1,63.0,59.0,6.39,6.33,4.01,5581
175430,0.72,Ideal,E,SI1,62.5,55.0,5.75,5.72,3.59,2265
32859,0.3,Premium,E,VVS1,61.8,61.0,4.33,4.3,2.66,949
65871,0.9,Very Good,H,SI1,60.9,58.0,6.22,6.26,3.8,3358
73949,0.97,Ideal,F,SI2,61.7,56.0,6.33,6.35,3.92,3580
11517,0.23,Very Good,E,VVS2,61.6,61.0,3.92,3.86,2.38,442
41176,0.23,Very Good,E,VS1,61.1,62.0,3.93,3.97,2.42,378
118196,0.9,Good,G,SI1,62.8,58.0,6.15,6.09,3.84,3888
98217,1.02,Ideal,D,SI1,62.5,55.0,6.43,6.37,4.0,5390
121504,1.11,Ideal,F,SI1,62.2,56.0,6.62,6.63,4.12,6945
178366,0.33,Premium,J,VS1,59.4,60.0,4.52,4.55,2.71,531
183224,1.25,Ideal,G,VVS1,62.2,59.0,6.87,6.9,4.3,11746
154818,0.71,Very Good,F,SI2,62.5,56.0,5.68,5.74,3.57,2036
20623,0.9,Very Good,E,VS2,63.5,58.0,6.09,6.13,3.88,4234
151619,0.71,Premium,F,VS1,61.7,58.0,5.77,5.73,3.55,2874
10706,0.51,Ideal,E,VS1,62.6,55.0,5.1,5.14,3.2,1716
140381,0.52,Very Good,G,SI2,62.8,58.0,5.12,5.15,3.22,1205
246,0.3,Premium,E,VVS2,61.6,58.0,4.33,4.37,2.68,669
1909,1.01,Ideal,H,SI2,59.6,60.0,6.54,6.51,3.88,3955
190144,0.7,Very Good,E,VS2,63.2,57.0,5.65,5.69,3.59,3008
108055,0.4,Ideal,E,VVS2,62.1,55.0,4.76,4.74,2.95,1238
95830,0.39,Very Good,H,VVS2,61.8,54.4,4.69,4.71,2.9,832
22972,1.04,Ideal,G,SI1,62.0,56.0,6.51,6.54,4.04,5342
127529,1.22,Ideal,G,VS2,60.9,57.0,6.94,6.91,4.21,9366
111579,1.06,Ideal,G,VS1,61.8,55.2,6.57,6.52,4.05,6716
128503,0.3,Premium,G,VS1,62.2,58.0,4.3,4.33,2.68,776
129643,0.3,Ideal,D,SI1,62.9,56.0,4.25,4.28,2.68,626
144282,0.4,Ideal,E,VS1,61.7,55.0,4.7,4.74,2.91,687
39536,1.29,Premium,D,VS2,61.4,58.0,6.98,6.95,4.28,10291
113160,1.04,Very Good,F,VS2,58.9,60.0,6.65,6.73,3.92,6906
99273,0.33,Ideal,I,VVS2,62.2,53.0,4.42,4.46,2.76,583
181910,0.71,Good,G,VS1,62.1,61.0,5.69,5.73,3.54,3010
49323,2.03,Very Good,H,SI1,63.5,59.0,7.91,7.98,5.05,14383
55208,1.3,Premium,F,VS1,61.4,58.0,7.01,6.95,4.29,10341
43649,0.31,Premium,E,VS1,60.9,59.0,4.39,4.38,2.67,734
21353,2.28,Premium,J,SI1,62.3,58.0,8.37,8.29,5.23,17451
1728,0.53,Ideal,G,VS2,62.2,55.0,5.18,5.22,3.23,1422
160065,0.75,Premium,D,VS2,62.6,58.0,5.73,5.81,3.61,3481
11323,1.44,Ideal,H,VS2,62.1,55.0,7.26,7.18,4.5,8847
67499,0.55,Premium,G,VS2,61.1,58.0,5.32,5.28,3.24,1698
66990,1.12,Ideal,E,VS2,62.4,57.0,6.63,6.65,4.14,9234
1294,0.41,Ideal,J,VS1,61.9,56.0,4.8,4.78,2.96,774
115762,1.31,Ideal,H,VS2,61.6,56.0,6.97,7.03,4.32,8758
87289,1.0,Premium,E,SI2,61.8,60.0,6.32,6.31,3.91,4620
75451,1.5,Very Good,I,SI1,61.8,58.0,7.29,7.34,4.53,8758
15784,1.18,Good,I,VS1,64.9,55.0,6.73,6.53,4.28,6146
103597,0.33,Ideal,D,VS2,62.4,55.0,4.45,4.4,2.76,681
97013,1.06,Ideal,G,SI2,61.6,56.0,6.55,6.58,4.05,3898
181967,0.5,Ideal,G,SI1,61.0,57.0,5.1,5.13,3.12,1197
179246,1.63,Very Good,H,SI1,62.4,57.0,7.5,7.53,4.68,10681
37923,2.55,Premium,G,SI2,62.3,59.0,8.75,8.62,5.42,18259
121975,0.43,Premium,G,VS1,61.8,59.0,4.87,4.83,2.99,1129
68756,1.15,Premium,H,VS2,61.3,58.0,6.78,6.74,4.14,5916
84944,0.32,Premium,G,VS2,62.4,58.0,4.39,4.34,2.73,720
77375,0.32,Premium,E,VS2,61.0,59.0,4.41,4.36,2.67,900
155976,0.5,Very Good,H,VS2,61.7,63.0,5.03,5.07,3.12,1238
118827,0.33,Ideal,F,VVS1,61.2,57.0,4.42,4.45,2.71,821
25707,0.74,Ideal,I,VS2,61.2,55.0,5.83,5.85,3.57,2693
116073,0.3,Ideal,F,VVS1,62.5,55.0,4.28,4.3,2.68,810
59903,1.0,Premium,E,SI1,62.7,58.0,6.36,6.4,4.0,5339
66214,0.5,Ideal,E,SI2,62.6,57.0,5.08,5.05,3.18,1249
67064,0.74,Ideal,D,VS1,60.9,55.0,5.9,5.88,3.59,3546
42581,1.12,Premium,F,SI1,62.4,58.0,6.68,6.64,4.15,5998
50011,0.53,Ideal,E,VS2,61.4,57.0,5.21,5.2,3.19,1813
167603,0.7,Ideal,E,SI1,60.9,59.0,5.7,5.74,3.49,2693
171314,1.02,Premium,F,SI2,62.8,58.0,6.43,6.39,4.02,4451
159819,0.31,Ideal,F,VVS1,61.4,56.0,4.35,4.33,2.67,1021
151336,1.01,Ideal,E,VS1,60.4,57.0,6.54,6.48,3.94,7862
41997,0.78,Premium,G,SI2,61.5,58.0,5.91,5.96,3.64,2464
160147,0.51,Ideal,D,VS2,61.6,56.0,5.14,5.16,3.17,1675
28851,0.53,Premium,G,SI1,62.3,59.0,5.16,5.18,3.22,1406
134381,0.57,Ideal,D,SI1,62.2,57.0,5.3,5.36,3.3,1657
158221,0.42,Ideal,F,VVS1,61.3,56.0,4.84,4.88,2.98,1326
26575,0.71,Ideal,E,VS2,61.8,56.0,5.7,5.69,3.52,3504
28423,0.38,Ideal,G,SI1,61.7,53.7,4.67,4.7,2.89,717
164187,0.29,Very Good,H,VS2,62.8,57.0,4.24,4.3,2.68,498
98489,0.39,Ideal,D,VVS2,62.7,57.0,4.69,4.64,2.92,988
36676,0.72,Premium,G,SI2,63.0,56.0,5.74,5.68,3.6,2234
141648,0.3,Ideal,G,VVS2,61.6,57.0,4.28,4.33,2.65,684
95695,0.31,Premium,E,VS2,60.9,60.0,4.36,4.31,2.64,672
182835,2.02,Premium,G,SI2,58.1,58.0,8.49,8.37,4.92,12499
97299,0.41,Ideal,F,VS1,61.3,56.0,4.76,4.79,2.93,1007
96076,0.51,Premium,D,VS1,61.3,59.0,5.13,5.08,3.14,1856
80752,0.51,Very Good,G,VS2,60.7,60.0,5.15,5.17,3.13,1395
122255,0.43,Ideal,E,VS2,62.1,55.0,4.8,4.83,2.99,1053
133042,0.33,Ideal,D,VS2,61.8,55.0,4.46,4.48,2.76,781
49021,0.34,Ideal,H,VVS2,61.4,55.0,4.5,4.51,2.76,694
78158,1.0,Premium,H,SI1,62.1,59.0,6.34,6.36,3.94,4816
155566,1.01,Premium,G,SI2,59.8,59.0,6.51,6.48,3.89,3593
17088,0.51,Ideal,G,SI2,61.9,56.0,5.14,5.18,3.19,1170
82651,0.3,Ideal,G,VVS1,62.9,55.0,4.29,4.31,2.7,799
18469,1.01,Ideal,I,SI2,62.6,56.0,6.32,6.36,3.97,4092
58546,0.31,Ideal,G,VVS1,61.6,56.0,4.35,4.39,2.69,779
130440,0.42,Ideal,I,VVS1,61.7,57.0,4.83,4.88,3.0,884
20954,0.52,Premium,G,VS1,61.9,57.0,5.15,5.13,3.18,1607
127325,0.8,Very Good,D,SI1,62.5,56.0,5.89,5.92,3.69,3205
98112,1.5,Premium,I,VVS2,63.0,59.0,7.29,7.24,4.59,10907
135889,0.3,Ideal,E,VVS2,61.4,55.0,4.34,4.37,2.67,789
141191,0.83,Very Good,F,SI2,63.1,57.0,5.98,5.93,3.75,2409
88172,0.7,Premium,H,SI1,62.6,55.0,5.72,5.66,3.56,2050
164678,0.7,Premium,F,SI1,60.4,60.0,5.75,5.72,3.47,2381
29695,0.33,Ideal,G,IF,62.5,55.0,4.41,4.4,2.76,863
117365,0.54,Ideal,E,VS2,61.7,57.0,5.2,5.24,3.22,1753
153964,0.7,Premium,F,VS2,60.2,58.0,5.82,5.77,3.49,2840
118273,1.08,Premium,H,SI1,62.4,58.0,6.59,6.56,4.1,5073
106504,0.31,Ideal,G,VS1,62.2,57.0,4.27,4.29,2.66,542
89080,1.51,Premium,G,VS1,62.1,58.0,7.33,7.25,4.52,14611
125917,0.64,Ideal,F,VS1,61.6,56.0,5.56,5.57,3.43,2529
157789,0.42,Premium,H,SI1,61.9,59.0,4.8,4.83,2.98,700
46662,1.01,Premium,F,SI1,60.8,61.0,6.47,6.51,3.95,5259
118835,0.73,Ideal,H,VVS2,62.1,56.0,5.81,5.83,3.61,3183
114106,0.7,Fair,F,SI1,64.7,61.0,5.62,5.55,3.63,2188
184620,0.39,Premium,G,VS1,60.3,58.0,4.74,4.72,2.84,852
21516,0.36,Ideal,G,VS2,61.9,55.0,4.58,4.62,2.84,688
66630,1.55,Premium,I,SI1,62.4,59.0,7.39,7.36,4.6,8866
19095,0.4,Ideal,E,VVS2,62.5,56.0,4.74,4.72,2.96,1056
15780,1.05,Premium,G,VVS2,61.0,58.0,6.6,6.53,4.01,8442
111682,0.51,Premium,F,SI1,60.0,59.0,5.23,5.18,3.13,1312
176389,1.02,Premium,G,VS2,62.7,59.0,6.42,6.45,4.03,6981
19306,1.61,Ideal,H,VS1,62.3,57.0,7.46,7.52,4.66,11825
43752,1.53,Ideal,G,VS2,61.0,57.0,7.45,7.39,4.53,12375
62389,1.53,Ideal,G,SI1,61.4,54.0,7.43,7.39,4.56,11962
40397,0.7,Ideal,E,SI1,61.2,57.0,5.71,5.76,3.51,2656
123784,1.5,Ideal,I,VS1,61.7,57.0,7.34,7.36,4.53,10719
145732,0.32,Ideal,D,VS2,61.4,57.0,4.37,4.4,2.69,673
55658,0.37,Ideal,F,VVS2,61.6,53.0,4.64,4.67,2.87,846
174194,0.9,Ideal,H,VS1,62.6,56.0,6.11,6.16,3.85,4541
20816,0.38,Ideal,F,VS1,62.4,55.0,4.66,4.64,2.9,933
7629,0.32,Very Good,G,VS2,61.5,60.0,4.36,4.41,2.7,561
137467,0.71,Ideal,F,SI1,61.7,56.0,5.7,5.75,3.53,2697
132947,0.3,Ideal,D,SI1,62.2,54.3,4.27,4.31,2.67,732
71095,1.5,Ideal,G,SI2,62.5,54.0,7.33,7.31,4.57,9729
139959,1.56,Premium,D,SI2,61.4,60.0,7.47,7.44,4.58,10562
29971,0.31,Ideal,H,VS1,62.0,55.0,4.36,4.34,2.7,651
103999,0.34,Premium,H,VVS1,61.9,58.0,4.48,4.44,2.76,870
39254,0.9,Very Good,I,VS1,60.6,59.0,6.22,6.27,3.79,3924
100249,0.41,Premium,E,VS1,58.4,62.0,4.83,4.88,2.86,1082
121619,0.58,Ideal,I,IF,62.0,55.0,5.35,5.38,3.33,2110
116975,1.07,Very Good,G,VS1,61.9,55.0,6.55,6.65,4.08,6795
138604,0.31,Premium,F,VVS2,61.6,58.0,4.33,4.37,2.68,778
4930,0.34,Ideal,G,VVS1,61.6,57.0,4.52,4.47,2.77,1114
156736,0.33,Ideal,I,VVS2,61.1,56.0,4.48,4.46,2.73,579
65894,1.0,Fair,H,VS1,63.1,64.0,6.36,6.31,4.0,5000
25833,0.35,Ideal,H,VVS2,61.8,56.0,4.48,4.52,2.78,706
123648,0.45,Premium,H,SI1,61.0,60.0,4.91,4.88,2.99,1015
8529,0.65,Premium,G,VVS2,61.6,58.0,5.56,5.61,3.43,2410
178881,0.51,Very Good,G,VS1,62.6,57.0,5.08,5.11,3.19,1580
155728,0.55,Ideal,G,SI1,61.9,55.0,5.26,5.31,3.26,1424
165666,0.25,Very Good,F,VVS2,61.6,57.0,4.04,4.06,2.5,548
3874,0.34,Ideal,E,VS2,62.1,56.0,4.5,4.52,2.79,860
28215,0.31,Good,G,VVS2,63.8,57.0,4.29,4.24,2.72,707
147136,1.01,Very Good,D,SI2,61.8,60.0,6.37,6.39,3.94,4289
172396,2.01,Premium,I,VS2,62.2,58.0,8.07,8.02,5.01,16793
60775,0.31,Ideal,G,IF,61.0,55.0,4.38,4.43,2.69,891
107307,1.01,Premium,E,SI2,60.5,59.0,6.47,6.53,3.93,4299
1506,0.4,Very Good,E,VS1,63.1,54.0,4.73,4.7,2.98,1053
109125,0.35,Premium,G,SI1,62.3,58.0,4.53,4.49,2.81,569
77846,1.12,Ideal,I,VS1,61.1,56.0,6.74,6.76,4.13,5324
184769,0.54,Ideal,F,VS1,61.4,56.0,5.23,5.26,3.23,2184
173675,0.46,Ideal,H,IF,61.7,56.0,4.94,4.97,3.05,1227
59084,1.08,Ideal,G,SI1,61.9,57.0,6.56,6.62,4.08,5243
153613,0.9,Good,D,SI2,64.0,56.0,6.14,6.04,3.9,3304
53104,0.74,Ideal,D,SI2,62.3,55.0,5.79,5.82,3.62,3101
23978,0.71,Very Good,I,VVS2,63.1,55.0,5.68,5.71,3.59,2115
30131,0.4,Ideal,I,SI2,61.7,54.0,4.76,4.78,2.94,834
132243,1.01,Very Good,F,SI1,63.0,58.0,6.35,6.37,4.01,4989
63970,0.4,Premium,H,VS1,62.0,58.0,4.72,4.68,2.92,1035
43655,1.17,Premium,J,SI2,61.9,56.0,6.76,6.71,4.17,4347
408,1.01,Very Good,F,SI2,63.4,57.0,6.38,6.35,4.03,4239
176353,0.52,Ideal,F,VVS2,61.0,56.0,5.17,5.2,3.17,2203
96599,0.74,Premium,E,SI2,62.8,59.0,5.77,5.68,3.59,2360
